SalesKey,InvoiceNo,InvoiceDate,Quantity,UnitPrice,CustomerKey,ProductKey
29533,INV36972,2025-08-01 02:16:40,49,58.16,793,2
29534,INV36972,2025-08-01 02:16:40,49,58.16,793,20
29535,INV36972,2025-08-01 02:16:40,49,58.16,793,22
29536,INV36972,2025-08-01 02:16:40,49,58.16,793,40
29537,INV36972,2025-08-01 02:16:40,49,58.16,793,42
29538,INV36972,2025-08-01 02:16:40,49,58.16,793,60
29539,INV36972,2025-08-01 02:16:40,49,58.16,924,2
29540,INV36972,2025-08-01 02:16:40,49,58.16,924,20
29541,INV36972,2025-08-01 02:16:40,49,58.16,924,22
29542,INV36972,2025-08-01 02:16:40,49,58.16,924,40
29543,INV36972,2025-08-01 02:16:40,49,58.16,924,42
29544,INV36972,2025-08-01 02:16:40,49,58.16,924,60
29545,INV36972,2025-08-01 02:16:40,49,58.16,1031,2
29546,INV36972,2025-08-01 02:16:40,49,58.16,1031,20
29547,INV36972,2025-08-01 02:16:40,49,58.16,1031,22
29548,INV36972,2025-08-01 02:16:40,49,58.16,1031,40
29549,INV36972,2025-08-01 02:16:40,49,58.16,1031,42
29550,INV36972,2025-08-01 02:16:40,49,58.16,1031,60
29551,INV36972,2025-08-01 02:16:40,49,58.16,1109,2
29552,INV36972,2025-08-01 02:16:40,49,58.16,1109,20
29553,INV36972,2025-08-01 02:16:40,49,58.16,1109,22
29554,INV36972,2025-08-01 02:16:40,49,58.16,1109,40
29555,INV36972,2025-08-01 02:16:40,49,58.16,1109,42
29556,INV36972,2025-08-01 02:16:40,49,58.16,1109,60
29557,INV57945,2024-11-22 04:08:56,13,26.97,30,12
29558,INV57945,2024-11-22 04:08:56,13,26.97,30,16
29559,INV57945,2024-11-22 04:08:56,13,26.97,30,32
29560,INV57945,2024-11-22 04:08:56,13,26.97,30,36
29561,INV57945,2024-11-22 04:08:56,13,26.97,30,52
29562,INV57945,2024-11-22 04:08:56,13,26.97,30,56
29563,INV57945,2024-11-22 04:08:56,13,26.97,169,12
29564,INV57945,2024-11-22 04:08:56,13,26.97,169,16
29565,INV57945,2024-11-22 04:08:56,13,26.97,169,32
29566,INV57945,2024-11-22 04:08:56,13,26.97,169,36
29567,INV57945,2024-11-22 04:08:56,13,26.97,169,52
29568,INV57945,2024-11-22 04:08:56,13,26.97,169,56
29569,INV57945,2024-11-22 04:08:56,13,26.97,293,12
29570,INV57945,2024-11-22 04:08:56,13,26.97,293,16
29571,INV57945,2024-11-22 04:08:56,13,26.97,293,32
29572,INV57945,2024-11-22 04:08:56,13,26.97,293,36
29573,INV57945,2024-11-22 04:08:56,13,26.97,293,52
29574,INV57945,2024-11-22 04:08:56,13,26.97,293,56
29575,INV57945,2024-11-22 04:08:56,13,26.97,373,12
29576,INV57945,2024-11-22 04:08:56,13,26.97,373,16
29577,INV57945,2024-11-22 04:08:56,13,26.97,373,32
29578,INV57945,2024-11-22 04:08:56,13,26.97,373,36
29579,INV57945,2024-11-22 04:08:56,13,26.97,373,52
29580,INV57945,2024-11-22 04:08:56,13,26.97,373,56
29581,INV57945,2024-11-22 04:08:56,13,26.97,408,12
29582,INV57945,2024-11-22 04:08:56,13,26.97,408,16
29583,INV57945,2024-11-22 04:08:56,13,26.97,408,32
29584,INV57945,2024-11-22 04:08:56,13,26.97,408,36
29585,INV57945,2024-11-22 04:08:56,13,26.97,408,52
29586,INV57945,2024-11-22 04:08:56,13,26.97,408,56
29587,INV57945,2024-11-22 04:08:56,13,26.97,547,12
29588,INV57945,2024-11-22 04:08:56,13,26.97,547,16
29589,INV57945,2024-11-22 04:08:56,13,26.97,547,32
29590,INV57945,2024-11-22 04:08:56,13,26.97,547,36
29591,INV57945,2024-11-22 04:08:56,13,26.97,547,52
29592,INV57945,2024-11-22 04:08:56,13,26.97,547,56
29593,INV57945,2024-11-22 04:08:56,13,26.97,671,12
29594,INV57945,2024-11-22 04:08:56,13,26.97,671,16
29595,INV57945,2024-11-22 04:08:56,13,26.97,671,32
29596,INV57945,2024-11-22 04:08:56,13,26.97,671,36
29597,INV57945,2024-11-22 04:08:56,13,26.97,671,52
29598,INV57945,2024-11-22 04:08:56,13,26.97,671,56
29599,INV57945,2024-11-22 04:08:56,13,26.97,751,12
29600,INV57945,2024-11-22 04:08:56,13,26.97,751,16
29601,INV57945,2024-11-22 04:08:56,13,26.97,751,32
29602,INV57945,2024-11-22 04:08:56,13,26.97,751,36
29603,INV57945,2024-11-22 04:08:56,13,26.97,751,52
29604,INV57945,2024-11-22 04:08:56,13,26.97,751,56
29605,INV57945,2024-11-22 04:08:56,13,26.97,786,12
29606,INV57945,2024-11-22 04:08:56,13,26.97,786,16
29607,INV57945,2024-11-22 04:08:56,13,26.97,786,32
29608,INV57945,2024-11-22 04:08:56,13,26.97,786,36
29609,INV57945,2024-11-22 04:08:56,13,26.97,786,52
29610,INV57945,2024-11-22 04:08:56,13,26.97,786,56
29611,INV57945,2024-11-22 04:08:56,13,26.97,925,12
29612,INV57945,2024-11-22 04:08:56,13,26.97,925,16
29613,INV57945,2024-11-22 04:08:56,13,26.97,925,32
29614,INV57945,2024-11-22 04:08:56,13,26.97,925,36
29615,INV57945,2024-11-22 04:08:56,13,26.97,925,52
29616,INV57945,2024-11-22 04:08:56,13,26.97,925,56
29617,INV57945,2024-11-22 04:08:56,13,26.97,1049,12
29618,INV57945,2024-11-22 04:08:56,13,26.97,1049,16
29619,INV57945,2024-11-22 04:08:56,13,26.97,1049,32
29620,INV57945,2024-11-22 04:08:56,13,26.97,1049,36
29621,INV57945,2024-11-22 04:08:56,13,26.97,1049,52
29622,INV57945,2024-11-22 04:08:56,13,26.97,1049,56
29623,INV57945,2024-11-22 04:08:56,13,26.97,1129,12
29624,INV57945,2024-11-22 04:08:56,13,26.97,1129,16
29625,INV57945,2024-11-22 04:08:56,13,26.97,1129,32
29626,INV57945,2024-11-22 04:08:56,13,26.97,1129,36
29627,INV57945,2024-11-22 04:08:56,13,26.97,1129,52
29628,INV57945,2024-11-22 04:08:56,13,26.97,1129,56
29629,INV88246,2024-09-16 21:22:19,40,12.31,2,4
29630,INV88246,2024-09-16 21:22:19,40,12.31,2,18
29631,INV88246,2024-09-16 21:22:19,40,12.31,2,24
29632,INV88246,2024-09-16 21:22:19,40,12.31,2,38
29633,INV88246,2024-09-16 21:22:19,40,12.31,2,44
29634,INV88246,2024-09-16 21:22:19,40,12.31,2,58
29635,INV88246,2024-09-16 21:22:19,40,12.31,170,4
29636,INV88246,2024-09-16 21:22:19,40,12.31,170,18
29637,INV88246,2024-09-16 21:22:19,40,12.31,170,24
29638,INV88246,2024-09-16 21:22:19,40,12.31,170,38
29639,INV88246,2024-09-16 21:22:19,40,12.31,170,44
29640,INV88246,2024-09-16 21:22:19,40,12.31,170,58
29641,INV88246,2024-09-16 21:22:19,40,12.31,244,4
29642,INV88246,2024-09-16 21:22:19,40,12.31,244,18
29643,INV88246,2024-09-16 21:22:19,40,12.31,244,24
29644,INV88246,2024-09-16 21:22:19,40,12.31,244,38
29645,INV88246,2024-09-16 21:22:19,40,12.31,244,44
29646,INV88246,2024-09-16 21:22:19,40,12.31,244,58
29647,INV88246,2024-09-16 21:22:19,40,12.31,380,4
29648,INV88246,2024-09-16 21:22:19,40,12.31,380,18
29649,INV88246,2024-09-16 21:22:19,40,12.31,380,24
29650,INV88246,2024-09-16 21:22:19,40,12.31,380,38
29651,INV88246,2024-09-16 21:22:19,40,12.31,380,44
29652,INV88246,2024-09-16 21:22:19,40,12.31,380,58
29653,INV88246,2024-09-16 21:22:19,40,12.31,548,4
29654,INV88246,2024-09-16 21:22:19,40,12.31,548,18
29655,INV88246,2024-09-16 21:22:19,40,12.31,548,24
29656,INV88246,2024-09-16 21:22:19,40,12.31,548,38
29657,INV88246,2024-09-16 21:22:19,40,12.31,548,44
29658,INV88246,2024-09-16 21:22:19,40,12.31,548,58
29659,INV88246,2024-09-16 21:22:19,40,12.31,622,4
29660,INV88246,2024-09-16 21:22:19,40,12.31,622,18
29661,INV88246,2024-09-16 21:22:19,40,12.31,622,24
29662,INV88246,2024-09-16 21:22:19,40,12.31,622,38
29663,INV88246,2024-09-16 21:22:19,40,12.31,622,44
29664,INV88246,2024-09-16 21:22:19,40,12.31,622,58
29665,INV88246,2024-09-16 21:22:19,40,12.31,758,4
29666,INV88246,2024-09-16 21:22:19,40,12.31,758,18
29667,INV88246,2024-09-16 21:22:19,40,12.31,758,24
29668,INV88246,2024-09-16 21:22:19,40,12.31,758,38
29669,INV88246,2024-09-16 21:22:19,40,12.31,758,44
29670,INV88246,2024-09-16 21:22:19,40,12.31,758,58
29671,INV88246,2024-09-16 21:22:19,40,12.31,926,4
29672,INV88246,2024-09-16 21:22:19,40,12.31,926,18
29673,INV88246,2024-09-16 21:22:19,40,12.31,926,24
29674,INV88246,2024-09-16 21:22:19,40,12.31,926,38
29675,INV88246,2024-09-16 21:22:19,40,12.31,926,44
29676,INV88246,2024-09-16 21:22:19,40,12.31,926,58
29677,INV88246,2024-09-16 21:22:19,40,12.31,1000,4
29678,INV88246,2024-09-16 21:22:19,40,12.31,1000,18
29679,INV88246,2024-09-16 21:22:19,40,12.31,1000,24
29680,INV88246,2024-09-16 21:22:19,40,12.31,1000,38
29681,INV88246,2024-09-16 21:22:19,40,12.31,1000,44
29682,INV88246,2024-09-16 21:22:19,40,12.31,1000,58
29683,INV90918,2025-08-03 10:49:46,44,91.95,82,8
29684,INV90918,2025-08-03 10:49:46,44,91.95,82,28
29685,INV90918,2025-08-03 10:49:46,44,91.95,82,48
29686,INV90918,2025-08-03 10:49:46,44,91.95,171,8
29687,INV90918,2025-08-03 10:49:46,44,91.95,171,28
29688,INV90918,2025-08-03 10:49:46,44,91.95,171,48
29689,INV90918,2025-08-03 10:49:46,44,91.95,190,8
29690,INV90918,2025-08-03 10:49:46,44,91.95,190,28
29691,INV90918,2025-08-03 10:49:46,44,91.95,190,48
29692,INV90918,2025-08-03 10:49:46,44,91.95,253,8
29693,INV90918,2025-08-03 10:49:46,44,91.95,253,28
29694,INV90918,2025-08-03 10:49:46,44,91.95,253,48
29695,INV90918,2025-08-03 10:49:46,44,91.95,460,8
29696,INV90918,2025-08-03 10:49:46,44,91.95,460,28
29697,INV90918,2025-08-03 10:49:46,44,91.95,460,48
29698,INV90918,2025-08-03 10:49:46,44,91.95,549,8
29699,INV90918,2025-08-03 10:49:46,44,91.95,549,28
29700,INV90918,2025-08-03 10:49:46,44,91.95,549,48
29701,INV90918,2025-08-03 10:49:46,44,91.95,568,8
29702,INV90918,2025-08-03 10:49:46,44,91.95,568,28
29703,INV90918,2025-08-03 10:49:46,44,91.95,568,48
29704,INV90918,2025-08-03 10:49:46,44,91.95,631,8
29705,INV90918,2025-08-03 10:49:46,44,91.95,631,28
29706,INV90918,2025-08-03 10:49:46,44,91.95,631,48
29707,INV90918,2025-08-03 10:49:46,44,91.95,838,8
29708,INV90918,2025-08-03 10:49:46,44,91.95,838,28
29709,INV90918,2025-08-03 10:49:46,44,91.95,838,48
29710,INV90918,2025-08-03 10:49:46,44,91.95,927,8
29711,INV90918,2025-08-03 10:49:46,44,91.95,927,28
29712,INV90918,2025-08-03 10:49:46,44,91.95,927,48
29713,INV90918,2025-08-03 10:49:46,44,91.95,946,8
29714,INV90918,2025-08-03 10:49:46,44,91.95,946,28
29715,INV90918,2025-08-03 10:49:46,44,91.95,946,48
29716,INV90918,2025-08-03 10:49:46,44,91.95,1009,8
29717,INV90918,2025-08-03 10:49:46,44,91.95,1009,28
29718,INV90918,2025-08-03 10:49:46,44,91.95,1009,48
29719,INV28528,2024-10-13 21:42:54,25,14.65,141,6
29720,INV28528,2024-10-13 21:42:54,25,14.65,141,26
29721,INV28528,2024-10-13 21:42:54,25,14.65,141,46
29722,INV28528,2024-10-13 21:42:54,25,14.65,172,6
29723,INV28528,2024-10-13 21:42:54,25,14.65,172,26
29724,INV28528,2024-10-13 21:42:54,25,14.65,172,46
29725,INV28528,2024-10-13 21:42:54,25,14.65,223,6
29726,INV28528,2024-10-13 21:42:54,25,14.65,223,26
29727,INV28528,2024-10-13 21:42:54,25,14.65,223,46
29728,INV28528,2024-10-13 21:42:54,25,14.65,316,6
29729,INV28528,2024-10-13 21:42:54,25,14.65,316,26
29730,INV28528,2024-10-13 21:42:54,25,14.65,316,46
29731,INV28528,2024-10-13 21:42:54,25,14.65,332,6
29732,INV28528,2024-10-13 21:42:54,25,14.65,332,26
29733,INV28528,2024-10-13 21:42:54,25,14.65,332,46
29734,INV28528,2024-10-13 21:42:54,25,14.65,336,6
29735,INV28528,2024-10-13 21:42:54,25,14.65,336,26
29736,INV28528,2024-10-13 21:42:54,25,14.65,336,46
29737,INV28528,2024-10-13 21:42:54,25,14.65,519,6
29738,INV28528,2024-10-13 21:42:54,25,14.65,519,26
29739,INV28528,2024-10-13 21:42:54,25,14.65,519,46
29740,INV28528,2024-10-13 21:42:54,25,14.65,550,6
29741,INV28528,2024-10-13 21:42:54,25,14.65,550,26
29742,INV28528,2024-10-13 21:42:54,25,14.65,550,46
29743,INV28528,2024-10-13 21:42:54,25,14.65,601,6
29744,INV28528,2024-10-13 21:42:54,25,14.65,601,26
29745,INV28528,2024-10-13 21:42:54,25,14.65,601,46
29746,INV28528,2024-10-13 21:42:54,25,14.65,694,6
29747,INV28528,2024-10-13 21:42:54,25,14.65,694,26
29748,INV28528,2024-10-13 21:42:54,25,14.65,694,46
29749,INV28528,2024-10-13 21:42:54,25,14.65,710,6
29750,INV28528,2024-10-13 21:42:54,25,14.65,710,26
29751,INV28528,2024-10-13 21:42:54,25,14.65,710,46
29752,INV28528,2024-10-13 21:42:54,25,14.65,714,6
29753,INV28528,2024-10-13 21:42:54,25,14.65,714,26
29754,INV28528,2024-10-13 21:42:54,25,14.65,714,46
29755,INV28528,2024-10-13 21:42:54,25,14.65,897,6
29756,INV28528,2024-10-13 21:42:54,25,14.65,897,26
29757,INV28528,2024-10-13 21:42:54,25,14.65,897,46
29758,INV28528,2024-10-13 21:42:54,25,14.65,928,6
29759,INV28528,2024-10-13 21:42:54,25,14.65,928,26
29760,INV28528,2024-10-13 21:42:54,25,14.65,928,46
29761,INV28528,2024-10-13 21:42:54,25,14.65,979,6
29762,INV28528,2024-10-13 21:42:54,25,14.65,979,26
29763,INV28528,2024-10-13 21:42:54,25,14.65,979,46
29764,INV28528,2024-10-13 21:42:54,25,14.65,1072,6
29765,INV28528,2024-10-13 21:42:54,25,14.65,1072,26
29766,INV28528,2024-10-13 21:42:54,25,14.65,1072,46
29767,INV28528,2024-10-13 21:42:54,25,14.65,1088,6
29768,INV28528,2024-10-13 21:42:54,25,14.65,1088,26
29769,INV28528,2024-10-13 21:42:54,25,14.65,1088,46
29770,INV28528,2024-10-13 21:42:54,25,14.65,1092,6
29771,INV28528,2024-10-13 21:42:54,25,14.65,1092,26
29772,INV28528,2024-10-13 21:42:54,25,14.65,1092,46
29773,INV34347,2025-02-12 23:29:35,41,93.14,22,9
29774,INV34347,2025-02-12 23:29:35,41,93.14,22,14
29775,INV34347,2025-02-12 23:29:35,41,93.14,22,29
29776,INV34347,2025-02-12 23:29:35,41,93.14,22,34
29777,INV34347,2025-02-12 23:29:35,41,93.14,22,49
29778,INV34347,2025-02-12 23:29:35,41,93.14,22,54
29779,INV34347,2025-02-12 23:29:35,41,93.14,101,9
29780,INV34347,2025-02-12 23:29:35,41,93.14,101,14
29781,INV34347,2025-02-12 23:29:35,41,93.14,101,29
29782,INV34347,2025-02-12 23:29:35,41,93.14,101,34
29783,INV34347,2025-02-12 23:29:35,41,93.14,101,49
29784,INV34347,2025-02-12 23:29:35,41,93.14,101,54
29785,INV34347,2025-02-12 23:29:35,41,93.14,128,9
29786,INV34347,2025-02-12 23:29:35,41,93.14,128,14
29787,INV34347,2025-02-12 23:29:35,41,93.14,128,29
29788,INV34347,2025-02-12 23:29:35,41,93.14,128,34
29789,INV34347,2025-02-12 23:29:35,41,93.14,128,49
29790,INV34347,2025-02-12 23:29:35,41,93.14,128,54
29791,INV34347,2025-02-12 23:29:35,41,93.14,150,9
29792,INV34347,2025-02-12 23:29:35,41,93.14,150,14
29793,INV34347,2025-02-12 23:29:35,41,93.14,150,29
29794,INV34347,2025-02-12 23:29:35,41,93.14,150,34
29795,INV34347,2025-02-12 23:29:35,41,93.14,150,49
29796,INV34347,2025-02-12 23:29:35,41,93.14,150,54
29797,INV34347,2025-02-12 23:29:35,41,93.14,173,9
29798,INV34347,2025-02-12 23:29:35,41,93.14,173,14
29799,INV34347,2025-02-12 23:29:35,41,93.14,173,29
29800,INV34347,2025-02-12 23:29:35,41,93.14,173,34
29801,INV34347,2025-02-12 23:29:35,41,93.14,173,49
29802,INV34347,2025-02-12 23:29:35,41,93.14,173,54
29803,INV34347,2025-02-12 23:29:35,41,93.14,195,9
29804,INV34347,2025-02-12 23:29:35,41,93.14,195,14
29805,INV34347,2025-02-12 23:29:35,41,93.14,195,29
29806,INV34347,2025-02-12 23:29:35,41,93.14,195,34
29807,INV34347,2025-02-12 23:29:35,41,93.14,195,49
29808,INV34347,2025-02-12 23:29:35,41,93.14,195,54
29809,INV34347,2025-02-12 23:29:35,41,93.14,400,9
29810,INV34347,2025-02-12 23:29:35,41,93.14,400,14
29811,INV34347,2025-02-12 23:29:35,41,93.14,400,29
29812,INV34347,2025-02-12 23:29:35,41,93.14,400,34
29813,INV34347,2025-02-12 23:29:35,41,93.14,400,49
29814,INV34347,2025-02-12 23:29:35,41,93.14,400,54
29815,INV34347,2025-02-12 23:29:35,41,93.14,479,9
29816,INV34347,2025-02-12 23:29:35,41,93.14,479,14
29817,INV34347,2025-02-12 23:29:35,41,93.14,479,29
29818,INV34347,2025-02-12 23:29:35,41,93.14,479,34
29819,INV34347,2025-02-12 23:29:35,41,93.14,479,49
29820,INV34347,2025-02-12 23:29:35,41,93.14,479,54
29821,INV34347,2025-02-12 23:29:35,41,93.14,506,9
29822,INV34347,2025-02-12 23:29:35,41,93.14,506,14
29823,INV34347,2025-02-12 23:29:35,41,93.14,506,29
29824,INV34347,2025-02-12 23:29:35,41,93.14,506,34
29825,INV34347,2025-02-12 23:29:35,41,93.14,506,49
29826,INV34347,2025-02-12 23:29:35,41,93.14,506,54
29827,INV34347,2025-02-12 23:29:35,41,93.14,528,9
29828,INV34347,2025-02-12 23:29:35,41,93.14,528,14
29829,INV34347,2025-02-12 23:29:35,41,93.14,528,29
29830,INV34347,2025-02-12 23:29:35,41,93.14,528,34
29831,INV34347,2025-02-12 23:29:35,41,93.14,528,49
29832,INV34347,2025-02-12 23:29:35,41,93.14,528,54
29833,INV34347,2025-02-12 23:29:35,41,93.14,551,9
29834,INV34347,2025-02-12 23:29:35,41,93.14,551,14
29835,INV34347,2025-02-12 23:29:35,41,93.14,551,29
29836,INV34347,2025-02-12 23:29:35,41,93.14,551,34
29837,INV34347,2025-02-12 23:29:35,41,93.14,551,49
29838,INV34347,2025-02-12 23:29:35,41,93.14,551,54
29839,INV34347,2025-02-12 23:29:35,41,93.14,573,9
29840,INV34347,2025-02-12 23:29:35,41,93.14,573,14
29841,INV34347,2025-02-12 23:29:35,41,93.14,573,29
29842,INV34347,2025-02-12 23:29:35,41,93.14,573,34
29843,INV34347,2025-02-12 23:29:35,41,93.14,573,49
29844,INV34347,2025-02-12 23:29:35,41,93.14,573,54
29845,INV34347,2025-02-12 23:29:35,41,93.14,778,9
29846,INV34347,2025-02-12 23:29:35,41,93.14,778,14
29847,INV34347,2025-02-12 23:29:35,41,93.14,778,29
29848,INV34347,2025-02-12 23:29:35,41,93.14,778,34
29849,INV34347,2025-02-12 23:29:35,41,93.14,778,49
29850,INV34347,2025-02-12 23:29:35,41,93.14,778,54
29851,INV34347,2025-02-12 23:29:35,41,93.14,857,9
29852,INV34347,2025-02-12 23:29:35,41,93.14,857,14
29853,INV34347,2025-02-12 23:29:35,41,93.14,857,29
29854,INV34347,2025-02-12 23:29:35,41,93.14,857,34
29855,INV34347,2025-02-12 23:29:35,41,93.14,857,49
29856,INV34347,2025-02-12 23:29:35,41,93.14,857,54
29857,INV34347,2025-02-12 23:29:35,41,93.14,884,9
29858,INV34347,2025-02-12 23:29:35,41,93.14,884,14
29859,INV34347,2025-02-12 23:29:35,41,93.14,884,29
29860,INV34347,2025-02-12 23:29:35,41,93.14,884,34
29861,INV34347,2025-02-12 23:29:35,41,93.14,884,49
29862,INV34347,2025-02-12 23:29:35,41,93.14,884,54
29863,INV34347,2025-02-12 23:29:35,41,93.14,906,9
29864,INV34347,2025-02-12 23:29:35,41,93.14,906,14
29865,INV34347,2025-02-12 23:29:35,41,93.14,906,29
29866,INV34347,2025-02-12 23:29:35,41,93.14,906,34
29867,INV34347,2025-02-12 23:29:35,41,93.14,906,49
29868,INV34347,2025-02-12 23:29:35,41,93.14,906,54
29869,INV34347,2025-02-12 23:29:35,41,93.14,929,9
29870,INV34347,2025-02-12 23:29:35,41,93.14,929,14
29871,INV34347,2025-02-12 23:29:35,41,93.14,929,29
29872,INV34347,2025-02-12 23:29:35,41,93.14,929,34
29873,INV34347,2025-02-12 23:29:35,41,93.14,929,49
29874,INV34347,2025-02-12 23:29:35,41,93.14,929,54
29875,INV34347,2025-02-12 23:29:35,41,93.14,951,9
29876,INV34347,2025-02-12 23:29:35,41,93.14,951,14
29877,INV34347,2025-02-12 23:29:35,41,93.14,951,29
29878,INV34347,2025-02-12 23:29:35,41,93.14,951,34
29879,INV34347,2025-02-12 23:29:35,41,93.14,951,49
29880,INV34347,2025-02-12 23:29:35,41,93.14,951,54
29881,INV63626,2024-10-10 16:09:36,32,49.38,64,5
29882,INV63626,2024-10-10 16:09:36,32,49.38,64,25
29883,INV63626,2024-10-10 16:09:36,32,49.38,64,45
29884,INV63626,2024-10-10 16:09:36,32,49.38,81,5
29885,INV63626,2024-10-10 16:09:36,32,49.38,81,25
29886,INV63626,2024-10-10 16:09:36,32,49.38,81,45
29887,INV63626,2024-10-10 16:09:36,32,49.38,174,5
29888,INV63626,2024-10-10 16:09:36,32,49.38,174,25
29889,INV63626,2024-10-10 16:09:36,32,49.38,174,45
29890,INV63626,2024-10-10 16:09:36,32,49.38,186,5
29891,INV63626,2024-10-10 16:09:36,32,49.38,186,25
29892,INV63626,2024-10-10 16:09:36,32,49.38,186,45
29893,INV63626,2024-10-10 16:09:36,32,49.38,346,5
29894,INV63626,2024-10-10 16:09:36,32,49.38,346,25
29895,INV63626,2024-10-10 16:09:36,32,49.38,346,45
29896,INV63626,2024-10-10 16:09:36,32,49.38,442,5
29897,INV63626,2024-10-10 16:09:36,32,49.38,442,25
29898,INV63626,2024-10-10 16:09:36,32,49.38,442,45
29899,INV63626,2024-10-10 16:09:36,32,49.38,459,5
29900,INV63626,2024-10-10 16:09:36,32,49.38,459,25
29901,INV63626,2024-10-10 16:09:36,32,49.38,459,45
29902,INV63626,2024-10-10 16:09:36,32,49.38,552,5
29903,INV63626,2024-10-10 16:09:36,32,49.38,552,25
29904,INV63626,2024-10-10 16:09:36,32,49.38,552,45
29905,INV63626,2024-10-10 16:09:36,32,49.38,564,5
29906,INV63626,2024-10-10 16:09:36,32,49.38,564,25
29907,INV63626,2024-10-10 16:09:36,32,49.38,564,45
29908,INV63626,2024-10-10 16:09:36,32,49.38,724,5
29909,INV63626,2024-10-10 16:09:36,32,49.38,724,25
29910,INV63626,2024-10-10 16:09:36,32,49.38,724,45
29911,INV63626,2024-10-10 16:09:36,32,49.38,820,5
29912,INV63626,2024-10-10 16:09:36,32,49.38,820,25
29913,INV63626,2024-10-10 16:09:36,32,49.38,820,45
29914,INV63626,2024-10-10 16:09:36,32,49.38,837,5
29915,INV63626,2024-10-10 16:09:36,32,49.38,837,25
29916,INV63626,2024-10-10 16:09:36,32,49.38,837,45
29917,INV63626,2024-10-10 16:09:36,32,49.38,930,5
29918,INV63626,2024-10-10 16:09:36,32,49.38,930,25
29919,INV63626,2024-10-10 16:09:36,32,49.38,930,45
29920,INV63626,2024-10-10 16:09:36,32,49.38,942,5
29921,INV63626,2024-10-10 16:09:36,32,49.38,942,25
29922,INV63626,2024-10-10 16:09:36,32,49.38,942,45
29923,INV63626,2024-10-10 16:09:36,32,49.38,1102,5
29924,INV63626,2024-10-10 16:09:36,32,49.38,1102,25
29925,INV63626,2024-10-10 16:09:36,32,49.38,1102,45
29926,INV84140,2024-12-31 20:00:53,50,51.57,35,11
29927,INV84140,2024-12-31 20:00:53,50,51.57,35,19
29928,INV84140,2024-12-31 20:00:53,50,51.57,35,31
29929,INV84140,2024-12-31 20:00:53,50,51.57,35,39
29930,INV84140,2024-12-31 20:00:53,50,51.57,35,51
29931,INV84140,2024-12-31 20:00:53,50,51.57,35,59
29932,INV84140,2024-12-31 20:00:53,50,51.57,175,11
29933,INV84140,2024-12-31 20:00:53,50,51.57,175,19
29934,INV84140,2024-12-31 20:00:53,50,51.57,175,31
29935,INV84140,2024-12-31 20:00:53,50,51.57,175,39
29936,INV84140,2024-12-31 20:00:53,50,51.57,175,51
29937,INV84140,2024-12-31 20:00:53,50,51.57,175,59
29938,INV84140,2024-12-31 20:00:53,50,51.57,287,11
29939,INV84140,2024-12-31 20:00:53,50,51.57,287,19
29940,INV84140,2024-12-31 20:00:53,50,51.57,287,31
29941,INV84140,2024-12-31 20:00:53,50,51.57,287,39
29942,INV84140,2024-12-31 20:00:53,50,51.57,287,51
29943,INV84140,2024-12-31 20:00:53,50,51.57,287,59
29944,INV84140,2024-12-31 20:00:53,50,51.57,307,11
29945,INV84140,2024-12-31 20:00:53,50,51.57,307,19
29946,INV84140,2024-12-31 20:00:53,50,51.57,307,31
29947,INV84140,2024-12-31 20:00:53,50,51.57,307,39
29948,INV84140,2024-12-31 20:00:53,50,51.57,307,51
29949,INV84140,2024-12-31 20:00:53,50,51.57,307,59
29950,INV84140,2024-12-31 20:00:53,50,51.57,413,11
29951,INV84140,2024-12-31 20:00:53,50,51.57,413,19
29952,INV84140,2024-12-31 20:00:53,50,51.57,413,31
29953,INV84140,2024-12-31 20:00:53,50,51.57,413,39
29954,INV84140,2024-12-31 20:00:53,50,51.57,413,51
29955,INV84140,2024-12-31 20:00:53,50,51.57,413,59
29956,INV84140,2024-12-31 20:00:53,50,51.57,553,11
29957,INV84140,2024-12-31 20:00:53,50,51.57,553,19
29958,INV84140,2024-12-31 20:00:53,50,51.57,553,31
29959,INV84140,2024-12-31 20:00:53,50,51.57,553,39
29960,INV84140,2024-12-31 20:00:53,50,51.57,553,51
29961,INV84140,2024-12-31 20:00:53,50,51.57,553,59
29962,INV84140,2024-12-31 20:00:53,50,51.57,665,11
29963,INV84140,2024-12-31 20:00:53,50,51.57,665,19
29964,INV84140,2024-12-31 20:00:53,50,51.57,665,31
29965,INV84140,2024-12-31 20:00:53,50,51.57,665,39
29966,INV84140,2024-12-31 20:00:53,50,51.57,665,51
29967,INV84140,2024-12-31 20:00:53,50,51.57,665,59
29968,INV84140,2024-12-31 20:00:53,50,51.57,685,11
29969,INV84140,2024-12-31 20:00:53,50,51.57,685,19
29970,INV84140,2024-12-31 20:00:53,50,51.57,685,31
29971,INV84140,2024-12-31 20:00:53,50,51.57,685,39
29972,INV84140,2024-12-31 20:00:53,50,51.57,685,51
29973,INV84140,2024-12-31 20:00:53,50,51.57,685,59
29974,INV84140,2024-12-31 20:00:53,50,51.57,791,11
29975,INV84140,2024-12-31 20:00:53,50,51.57,791,19
29976,INV84140,2024-12-31 20:00:53,50,51.57,791,31
29977,INV84140,2024-12-31 20:00:53,50,51.57,791,39
29978,INV84140,2024-12-31 20:00:53,50,51.57,791,51
29979,INV84140,2024-12-31 20:00:53,50,51.57,791,59
29980,INV84140,2024-12-31 20:00:53,50,51.57,931,11
